Date,FPI_Equity_Flow,FPI_Debt_Flow,FPI_Total_Flow,FPI_Equity_Flow_3M,FPI_Debt_Flow_3M,FPI_Equity_Flow_12M,FPI_Debt_Flow_12M
2024-06-17,-148.79,499.4,350.62,3401.63,8706.140000000001,33128.5,20920.45
2024-06-18,-291.0,-43.85,-334.85,2990.91,8894.710000000001,32486.13,21113.420000000002
2024-06-19,-279.85,359.28,79.42,3329.01,8867.7,33352.920000000006,20727.41
2024-06-20,-785.53,-36.42,-821.95,3101.39,8539.61,32950.219999999994,21063.18
2024-06-21,335.77,179.31,515.08,3196.66,8376.17,32371.41,21581.92
2024-06-24,-815.57,15.93,-799.64,3347.3900000000003,8339.44,31746.73,21153.579999999998
2024-06-25,-514.22,33.24,-480.98,2226.85,8747.34,31719.45,20922.84
2024-06-26,-937.79,-63.22,-1001.01,1268.1399999999999,8340.760000000002,30780.629999999997,21117.41
2024-06-27,56.97,453.46,510.42,-396.44000000000005,8825.33,29703.65,21338.68
2024-06-28,24.84,-169.88,-145.04,-1625.5600000000002,9022.380000000001,30544.33,20678.440000000002
2024-07-01,-63.35,-172.07,-235.42,-1698.19,8394.7,30906.629999999997,20465.449999999997
2024-07-02,-421.29,686.3,265.01,-2166.31,8401.18,29636.62,20322.100000000002
2024-07-03,-486.12,343.35,-142.76,-3250.2200000000003,8706.900000000001,28121.649999999998,21132.67
2024-07-04,332.18,-665.53,-333.35,-3869.63,7343.63,28405.55,20208.99
2024-07-05,-175.28,-119.58,-294.85,-3325.9,7146.660000000001,28749.8,19689.45
2024-07-08,258.18,-493.6,-235.42,-2274.5299999999997,6717.200000000001,27860.06,18878.45
2024-07-09,-342.62,-235.21,-577.83,-2406.13,6621.130000000001,26620.22,18654.550000000003
2024-07-10,190.53,-891.55,-701.02,-2606.9700000000003,5188.460000000001,26371.28,17800.129999999997
2024-07-11,751.64,8.9,760.54,-2203.7700000000004,5381.400000000001,27429.12,17625.79
2024-07-12,393.08,-292.58,100.5,-2445.5800000000004,4818.240000000001,27746.71,17038.48
2024-07-15,-106.21,67.97,-38.24,-2051.9400000000005,5003.960000000001,27620.679999999997,16875.71
2024-07-16,228.6,-437.54,-208.94,-765.2700000000002,4654.510000000001,27583.85,16076.15
2024-07-17,-20.33,74.87,54.54,-1314.6100000000001,4370.31,26738.019999999997,16406.68
2024-07-18,103.94,-74.47,29.47,-896.5700000000002,4359.85,26302.25,16350.539999999999
2024-07-19,-62.81,500.59,437.78,-50.140000000000114,4931.880000000001,26678.13,17083.13
2024-07-22,17.83,473.41,491.24,-204.84000000000015,5015.450000000001,25907.710000000003,17622.37
2024-07-23,206.05,285.6,491.65,-495.38000000000005,4771.830000000001,25857.190000000002,17553.399999999998
2024-07-24,-396.68,-47.98,-444.66,-931.03,4480.440000000001,25016.98,17423.02
2024-07-25,-407.94,645.61,237.67,-1210.0500000000002,5272.480000000001,23775.769999999997,17236.57
2024-07-26,-594.27,-415.91,-1010.18,-1824.6399999999999,4959.750000000001,23637.29,16712.64
2024-07-29,-700.14,-371.07,-1071.2,-2439.49,4514.710000000001,22855.059999999998,16273.66
2024-07-30,-508.64,24.87,-483.78,-2374.11,4393.300000000001,22512.149999999998,16216.68
2024-07-31,179.73,726.21,905.94,-1937.04,5365.870000000002,23375.809999999998,17084.23
2024-08-01,-346.39,-10.7,-357.1,-2644.07,5088.26,22756.07,17040.88
2024-08-02,356.81,-4.97,351.83,-2548.1,5007.640000000001,21757.100000000002,16647.570000000003
2024-08-05,117.36,-382.57,-265.22,-2614.77,5089.780000000001,22694.5,16180.81
2024-08-06,-884.25,333.78,-550.47,-3101.45,5652.240000000002,21726.39,16702.63
2024-08-07,427.49,335.95,763.44,-2683.21,6089.430000000001,21733.61,17266.11
2024-08-08,505.4,286.72,792.12,-1189.2800000000002,6348.010000000001,22077.47,17637.89
2024-08-09,-396.93,-138.77,-535.7,-1775.45,5592.460000000001,21637.1,17426.96
2024-08-12,310.1,-162.01,148.08,-2279.78,5309.000000000001,22496.809999999998,16856.87
2024-08-13,-328.25,-337.94,-666.19,-1970.9599999999998,5173.290000000001,21952.17,16871.08
2024-08-14,148.84,75.16,224.0,-1629.16,5132.260000000001,22379.39,16992.190000000002
2024-08-15,-532.25,-274.12,-806.37,-2425.96,4913.770000000001,22842.1,16624.78
2024-08-16,-796.55,-303.22,-1099.78,-3948.9300000000003,4463.120000000001,21348.25,16821.670000000002
2024-08-19,-91.41,-77.11,-168.52,-3916.23,4161.840000000001,20677.649999999998,16944.64
2024-08-20,38.14,-96.75,-58.61,-3631.96,3652.320000000001,20589.96,17001.86
2024-08-21,-98.84,-111.39,-210.23,-2846.3399999999997,3498.2200000000007,20276.579999999998,17079.260000000002
2024-08-22,-492.02,189.93,-302.08,-3490.08,3146.460000000001,19147.399999999998,17161.620000000003
2024-08-23,-99.95,73.71,-26.24,-4711.07,2897.760000000001,18835.280000000002,17233.5
2024-08-26,234.65,-36.45,198.2,-4715.099999999999,3023.540000000001,18517.92,17313.64
2024-08-27,77.55,104.9,182.46,-4726.41,2415.480000000001,18644.21,17240.15
2024-08-28,191.25,-247.46,-56.21,-4796.2,2019.9200000000005,18079.469999999998,16425.77
2024-08-29,-235.06,81.58,-153.47,-5125.71,2302.0400000000004,17584.02,15965.570000000002
2024-08-30,685.86,95.18,781.04,-4133.339999999999,1851.3500000000006,18072.850000000002,16587.58
2024-09-02,-488.09,-400.91,-889.0,-5133.07,777.1100000000004,18119.79,15963.550000000001
2024-09-03,343.78,348.71,692.49,-5002.17,1085.7300000000005,18220.09,16315.67
2024-09-04,690.95,-214.43,476.52,-4420.029999999999,972.4000000000003,19227.02,16004.69
2024-09-05,340.45,77.09,417.55,-3691.8999999999996,1051.2000000000005,19786.61,16151.26
2024-09-06,-1.26,399.32,398.06,-4444.91,1186.1000000000004,20093.04,16465.3
2024-09-09,-164.15,327.7,163.55,-5041.41,1080.4400000000005,20362.010000000002,16697.579999999998
2024-09-10,618.04,60.3,678.34,-4246.91,919.5900000000005,19817.66,16881.570000000003
2024-09-11,-611.49,-58.75,-670.24,-5459.3099999999995,780.3200000000005,18440.5,17041.730000000003
2024-09-12,-385.06,334.25,-50.81,-5695.58,615.1700000000005,16995.26,17460.59
2024-09-13,-98.78,252.41,153.63,-5503.36,911.4300000000005,17407.93,17592.72
2024-09-16,718.83,-135.51,583.32,-4504.679999999999,416.64000000000055,17991.129999999997,17227.51
2024-09-17,289.88,-188.47,101.42,-3429.2699999999995,264.59000000000054,18827.76,16733.04
2024-09-18,-384.02,-571.71,-955.73,-4149.0599999999995,-486.4299999999995,18691.59,16259.590000000002
2024-09-19,-55.15,96.21,41.06,-3388.64,-406.1499999999995,18995.5,16220.65
2024-09-20,-207.16,25.19,-181.97,-3081.5799999999995,-414.19999999999953,18068.550000000003,15907.09
2024-09-23,-254.89,390.86,135.96,-2398.68,39.88000000000051,17911.77,15898.27
2024-09-24,589.44,157.72,747.16,-1866.2099999999994,-255.85999999999947,17867.02,16023.640000000001
2024-09-25,-585.87,450.27,-135.6,-2476.9199999999996,364.29000000000053,16879.09,16490.19
2024-09-26,904.39,-159.21,745.18,-1509.1799999999996,377.15000000000055,16531.66,16223.64
2024-09-27,514.11,391.45,905.56,-573.7799999999994,82.30000000000064,17685.49,16910.0
2024-09-30,645.43,-108.67,536.76,557.7700000000004,-369.7199999999994,17601.3,16809.41
2024-10-01,-131.47,283.28,151.81,94.12000000000043,579.0900000000006,16796.61,16819.31
2024-10-02,25.03,-387.63,-362.6,294.4300000000004,311.0400000000006,17208.33,16189.100000000002
2024-10-03,-616.58,120.54,-496.04,-580.3299999999997,925.1800000000005,15988.18,16340.72
2024-10-04,-162.33,-545.41,-707.74,-400.0399999999996,614.9800000000006,15557.78,15679.99
2024-10-07,346.83,-30.14,316.69,-243.73999999999955,1476.3900000000006,15918.35,15847.25
2024-10-08,748.03,182.11,930.14,-247.34999999999957,1649.6000000000006,16978.35,15768.310000000001
2024-10-09,-453.58,-106.29,-559.87,-1094.0099999999995,1835.8900000000006,16784.32,15635.37
2024-10-10,-82.75,-265.13,-347.88,-1070.5499999999995,1502.7900000000004,15576.660000000002,15403.03
2024-10-11,24.35,303.84,328.19,-1274.7999999999995,2244.1700000000005,15500.67,15765.390000000001
2024-10-14,-597.89,18.96,-578.93,-1852.3599999999997,2188.2600000000007,14411.710000000001,15753.22
2024-10-15,395.67,-96.87,298.8,-1560.6299999999997,2165.86,15102.83,15740.710000000001
2024-10-16,-262.0,62.57,-199.43,-1759.8199999999995,1727.8400000000006,15130.76,15555.84
2024-10-17,2.3,841.0,843.31,-1775.3499999999997,2095.4300000000003,14492.07,16465.43
2024-10-18,-125.97,396.05,270.08,-2107.3699999999994,2205.8800000000006,14940.89,16333.59
2024-10-21,-294.67,398.77,104.1,-2005.3599999999994,2652.6300000000006,14753.83,16242.800000000001
2024-10-22,96.48,180.66,277.14,-1500.9399999999996,2187.6800000000003,14733.3,16640.920000000002
2024-10-23,-7.8,99.95,92.14,-914.4699999999996,2703.5400000000004,14569.81,16669.960000000003
2024-10-24,-85.93,-668.82,-754.75,-300.2599999999996,2405.79,14473.43,16146.339999999998
2024-10-25,-264.23,-153.69,-417.92,-55.849999999999625,2227.2300000000005,13911.29,16040.640000000001
2024-10-28,259.76,-94.17,165.59,24.180000000000376,1406.8500000000004,13724.62,15295.740000000002
2024-10-29,926.81,-512.47,414.34,1297.3800000000003,905.0800000000003,14184.11,14825.539999999999
2024-10-30,169.94,-297.22,-127.28,1110.5100000000004,612.8300000000002,14746.95,14370.25
2024-10-31,598.06,-544.25,53.81,1591.2100000000005,451.1500000000002,15387.09,13613.6
2024-11-01,-595.11,38.5,-556.61,1880.3500000000004,155.87000000000023,14094.6,13902.29
2024-11-04,178.88,295.63,474.51,1631.7400000000002,115.55000000000024,13726.16,14404.449999999999
2024-11-05,-448.68,382.03,-66.65,677.6600000000003,210.86000000000018,13863.91,15098.29
2024-11-06,-638.46,174.44,-464.03,436.13000000000034,524.0700000000002,12949.71,15488.52
2024-11-07,-269.69,-239.02,-508.7,-143.65999999999963,447.0600000000002,13569.130000000001,16054.51
2024-11-08,695.95,-529.62,166.33,880.5400000000004,255.3800000000001,14141.609999999999,15311.519999999999
2024-11-11,575.01,-477.06,97.95,1306.7100000000005,-296.8399999999999,13667.74,14168.2
2024-11-12,221.5,-330.69,-109.19,2060.4600000000005,-353.40999999999985,14263.189999999999,13743.16
2024-11-13,-666.35,-216.66,-883.01,2190.66,-266.8499999999998,13914.0,13901.38
2024-11-14,1.86,2.08,3.94,2283.9300000000003,-187.6599999999998,13433.85,14046.289999999999
2024-11-15,250.85,-254.25,-3.4,2496.6400000000003,-345.1599999999998,14356.1,13879.699999999999
2024-11-18,187.77,151.69,339.46,2783.25,-82.07999999999981,14760.25,14286.67
2024-11-19,-821.9,-19.68,-841.58,2453.3700000000003,-291.6899999999998,13540.13,13958.94
2024-11-20,-345.16,53.16,-292.0,2208.1600000000003,-312.2399999999998,13412.109999999999,13719.02
2024-11-21,67.96,392.08,460.04,2041.4700000000005,116.29000000000019,13498.05,14407.74
2024-11-22,368.15,-304.07,64.08,2332.0700000000006,-292.67999999999984,13394.11,13836.15
2024-11-25,-998.06,175.61,-822.45,1142.7600000000004,130.39000000000024,12085.28,13503.720000000001
2024-11-26,18.94,45.81,64.75,1396.7600000000004,94.62000000000025,11870.81,12928.76
2024-11-27,171.52,-50.05,121.48,882.4200000000003,-50.60999999999976,12111.89,11969.150000000001
2024-11-28,524.81,315.58,840.38,1895.3200000000002,665.8800000000003,12351.669999999998,12505.33
2024-11-29,446.43,313.7,760.13,1997.9700000000003,630.8700000000002,12759.97,11921.76
2024-12-02,391.29,-233.95,157.34,1698.3100000000002,611.3500000000001,12822.36,11744.070000000002
2024-12-03,-299.97,-4.65,-304.62,1057.89,529.6100000000002,12670.859999999999,11867.160000000002
2024-12-04,-854.0,134.36,-719.64,205.1500000000001,264.6500000000002,11808.14,11853.4
2024-12-05,-96.53,-31.9,-128.43,272.7700000000002,-94.94999999999976,12106.59,11946.12
2024-12-06,600.82,225.51,826.32,255.5500000000003,70.26000000000022,12624.91,12001.92
2024-12-09,796.73,134.36,931.08,1663.7700000000004,263.37000000000023,13727.14,12482.300000000001
2024-12-10,455.27,599.77,1055.04,2504.1000000000004,528.8900000000002,14639.43,13103.699999999999
2024-12-11,314.67,-409.08,-94.41,2917.5500000000006,-132.59999999999974,14724.77,12258.949999999999
2024-12-12,289.82,13.27,303.09,2488.54,16.180000000000224,14808.22,12239.34
2024-12-13,-178.06,-222.55,-400.61,2020.6000000000004,-17.89999999999978,14138.72,11924.310000000001
2024-12-16,34.97,231.23,266.2,2439.5900000000006,785.0400000000003,14289.25,11962.960000000001
2024-12-17,934.53,-435.15,499.38,3429.2700000000004,253.6800000000003,14919.75,11126.61
2024-12-18,-371.28,153.89,-217.39,3265.1500000000005,382.38000000000034,14173.07,11727.07
2024-12-19,907.39,-139.01,768.37,4427.43,-147.4899999999997,14758.07,11362.699999999999
2024-12-20,-61.01,-170.25,-231.26,3776.98,-475.4599999999997,15009.890000000001,11222.89
2024-12-23,762.72,-383.95,378.77,5125.570000000001,-1309.6799999999996,15597.93,10738.95
2024-12-24,-603.41,-89.52,-692.93,3617.7700000000004,-1239.9899999999996,14712.45,10281.44
2024-12-25,392.95,375.35,768.3,3496.61,-1256.0899999999997,15001.810000000001,10965.050000000001
2024-12-26,-268.39,42.44,-225.94,2582.7900000000004,-1104.9799999999996,15676.66,11261.279999999999
2024-12-27,-607.63,238.3,-369.33,2106.63,-1149.9599999999996,14888.79,12030.210000000001
2024-12-30,209.27,549.39,758.66,2290.8700000000003,-212.9399999999996,13891.79,12694.35
2024-12-31,604.74,129.13,733.86,3512.1900000000005,-204.34999999999957,14576.550000000001,12374.35
2025-01-01,-322.47,-117.64,-440.11,3352.05,223.4200000000004,14518.119999999999,12242.89
2025-01-02,-649.51,190.18,-459.33,2355.71,443.7400000000004,13581.939999999999,12785.11
2025-01-03,54.08,-113.29,-59.21,1661.7600000000002,148.34000000000037,13379.83,12767.52
2025-01-06,56.28,-101.33,-45.04,2171.6200000000003,153.3000000000004,12739.74,13062.550000000001
2025-01-07,374.16,-405.97,-31.81,2628.53,12.460000000000377,13642.83,12944.14
2025-01-08,574.8,327.88,902.67,3178.9800000000005,36.5000000000004,13751.939999999999,13105.37
2025-01-09,70.29,-65.8,4.49,3847.1600000000003,-48.2599999999996,13427.02,13341.73
2025-01-10,1027.75,104.63,1132.38,4479.24,153.2400000000004,14425.84,13062.570000000002
2025-01-13,212.12,-260.79,-48.67,4953.36,-170.1199999999996,14368.62,12773.12
2025-01-14,-73.21,180.78,107.57,4877.849999999999,-830.3399999999997,13680.68,12878.220000000001
2025-01-15,-705.78,-178.58,-884.37,4298.04,-1404.9699999999996,12438.74,12733.150000000001
2025-01-16,-31.33,7.49,-23.84,4561.38,-1796.2499999999995,12878.919999999998,12458.79
2025-01-17,-68.19,313.35,245.15,4396.710000000001,-1663.5599999999997,12300.65,12487.19
2025-01-20,580.15,287.23,867.38,4984.66,-1476.2799999999997,12813.14,12623.9
2025-01-21,331.24,43.39,374.63,5401.83,-764.0699999999995,13007.94,12447.85
2025-01-22,-489.68,-480.44,-970.12,5176.380000000001,-1090.8199999999995,12381.66,11981.039999999999
2025-01-23,186.13,947.84,1133.97,5102.75,-48.80999999999949,12542.91,12716.22
2025-01-24,435.77,573.76,1009.52,4611.71,1037.4200000000005,12282.83,13341.34
2025-01-27,864.02,266.8,1130.82,5305.790000000001,1601.4400000000005,13088.71,13557.470000000001
2025-01-28,543.75,-175.96,367.79,5251.48,1969.7300000000005,14092.23,13413.9
2025-01-29,480.42,15.92,496.35,6327.01,1947.1500000000005,14669.41,13516.99
2025-01-30,130.04,-113.03,17.02,6278.17,1538.4900000000005,14610.1,13560.689999999999
2025-01-31,294.16,429.16,723.31,7021.01,1585.6200000000006,14189.65,13799.54
2025-02-03,724.75,128.75,853.5,8384.220000000001,1539.9300000000007,14512.85,13485.11
2025-02-04,-566.39,-185.25,-751.64,8087.5199999999995,1593.7000000000007,14271.73,12898.53
2025-02-05,-74.72,-91.23,-165.95,7316.85,2032.0900000000006,12854.42,13134.269999999999
2025-02-06,-286.28,386.36,100.07,6455.56,2895.5100000000007,12335.75,13083.87
2025-02-07,289.58,530.03,819.61,6523.64,3756.2300000000005,11887.63,13659.35
2025-02-10,715.11,508.5,1223.61,7905.1,4481.390000000001,12578.6,13937.630000000001
2025-02-11,-198.49,277.11,78.62,7704.75,4756.420000000001,12013.43,14436.6
2025-02-12,-1095.15,-25.79,-1120.94,6358.750000000001,4984.880000000001,10398.550000000001,14318.220000000001
2025-02-13,-106.11,-922.45,-1028.56,6064.87,3910.7400000000002,9583.34,13251.65
2025-02-14,556.74,139.15,695.88,7443.510000000001,4069.5700000000006,9511.4,13786.179999999998
2025-02-17,368.81,49.45,418.27,8157.4800000000005,4065.8600000000006,9344.109999999999,13603.15
2025-02-18,314.09,91.99,406.09,8403.61,3765.7700000000004,9715.74,13241.36
2025-02-19,-40.0,66.17,26.17,7995.46,4136.01,9861.609999999999,13309.92
2025-02-20,-539.52,-347.88,-887.39,8454.0,3612.5200000000004,9055.79,12503.990000000002
2025-02-21,357.65,217.22,574.87,8792.71,3783.9300000000003,8846.88,12728.12
2025-02-24,-317.14,239.66,-77.48,8304.05,4073.640000000001,8541.099999999999,12662.9
2025-02-25,1192.05,254.7,1446.75,8971.29,4012.7600000000007,9100.56,13533.17
2025-02-26,385.25,333.97,719.23,8910.11,4033.0300000000007,8659.5,13091.51
2025-02-27,-190.32,231.22,40.89,8328.5,4498.200000000001,8827.34,12824.09
2025-02-28,-205.69,-73.01,-278.7,8422.78,4429.840000000001,8940.11,12786.470000000001
2025-03-03,53.53,28.75,82.28,9330.31,4324.2300000000005,8963.83,13356.85
2025-03-04,-19.75,77.34,57.59,9407.09,4433.470000000001,8690.27,13297.779999999999
2025-03-05,658.42,82.31,740.73,9464.69,4290.27,9510.970000000001,13763.27
2025-03-06,193.21,349.47,542.67,8861.17,4505.380000000001,8928.08,13929.28
2025-03-07,-265.82,243.1,-22.72,8140.080000000001,4148.710000000001,8350.23,13998.91
2025-03-10,1045.22,673.2,1718.42,8870.63,5230.990000000001,9275.73,14904.529999999999
2025-03-11,124.65,711.94,836.59,8705.460000000001,5929.660000000001,10018.329999999998,15230.18
2025-03-12,484.42,73.89,558.31,9367.94,6226.1,11060.659999999998,15012.400000000001
2025-03-13,-204.11,-1101.0,-1305.11,9128.86,4893.870000000001,10616.050000000001,13568.650000000001
2025-03-14,281.56,421.05,702.61,8475.89,5750.070000000001,11863.91,13937.04
2025-03-17,255.55,-112.11,143.44,9102.720000000001,5484.070000000001,11513.14,14199.59
2025-03-18,-844.82,-190.45,-1035.27,7350.510000000001,5432.63,10647.4,13665.78
2025-03-19,1107.64,-69.53,1038.1,8519.16,5533.350000000001,10033.49,13627.36
2025-03-20,745.32,-83.99,661.33,8501.76,5833.310000000001,9524.85,13910.300000000001
2025-03-21,-98.6,233.68,135.08,9006.57,6156.51,9416.97,13688.37
2025-03-24,-451.13,-417.83,-868.97,8162.490000000001,5363.330000000001,8919.01,12590.720000000001
2025-03-25,273.78,-273.32,0.46,8704.66,5047.570000000001,8595.0,12279.77
2025-03-26,143.35,152.95,296.3,9455.640000000001,4962.22,7786.76,11734.98
2025-03-27,277.83,236.88,514.72,9524.2,4649.710000000001,8783.6,11894.470000000001
2025-03-28,195.79,242.46,438.25,9115.25,4763.040000000001,9772.58,12201.07
2025-03-31,353.12,-186.11,167.01,9790.84,4694.5700000000015,10336.72,12154.099999999999
2025-04-01,823.65,-243.48,580.17,11264.0,4260.910000000001,10769.0,11369.5
2025-04-02,384.05,-101.99,282.06,11593.97,4272.210000000001,10804.61,11451.55
2025-04-03,-424.83,121.96,-302.87,11112.86,4495.500000000001,9744.890000000001,11302.93
2025-04-04,781.28,495.64,1276.92,11519.98,5397.1100000000015,11026.019999999999,11916.32
2025-04-07,920.31,-564.23,356.08,11865.49,4505.000000000001,13004.400000000001,11440.18
2025-04-08,1676.03,-16.22,1659.81,13471.230000000001,4554.580000000001,14151.42,11064.89
2025-04-09,-461.75,-349.8,-811.55,11981.730000000001,4100.1500000000015,14003.769999999999,10779.1
2025-04-10,221.44,-445.67,-224.23,11991.05,3915.270000000001,15134.45,10404.87
2025-04-11,-941.05,340.09,-600.96,11123.210000000001,4074.580000000001,14020.869999999999,10355.12
2025-04-14,376.57,213.39,589.96,12205.56,4466.550000000001,13900.85,10039.29
2025-04-15,-174.1,184.83,10.73,12062.789999999999,4643.890000000001,13687.78,9980.71
2025-04-16,1061.72,326.31,1388.03,13192.7,4656.85,14878.42,10453.45
2025-04-17,-287.31,-93.92,-381.22,12325.240000000002,4275.700000000001,14570.789999999999,10462.710000000001
2025-04-18,-744.59,-79.79,-824.38,11249.410000000002,4152.52,13911.49,10308.95
2025-04-21,-135.63,705.72,570.09,11603.46,5338.680000000001,14349.880000000001,10868.39
2025-04-22,-887.74,-23.97,-911.72,10529.59,4366.870000000001,13719.48,11090.78
2025-04-23,475.55,270.54,746.09,10569.369999999999,4063.650000000001,13834.39,11094.410000000002
2025-04-24,-932.54,51.91,-880.63,8772.81,3848.7600000000007,12641.009999999998,11070.67
2025-04-25,114.23,-504.48,-390.25,8343.29,3520.2400000000007,12571.210000000001,11030.9
2025-04-28,-938.91,-563.39,-1502.29,6923.96,2940.9300000000007,12029.87,10696.19
2025-04-29,-60.15,-123.7,-183.84,6733.77,2930.2600000000007,11960.47,10673.73
2025-04-30,921.69,366.83,1288.52,7361.300000000001,2867.930000000001,13870.69,11012.420000000002
2025-05-01,280.32,286.49,566.81,6916.870000000001,3025.670000000001,13961.769999999999,10682.130000000001
2025-05-02,-331.75,324.22,-7.52,7151.51,3535.1400000000012,12815.59,10884.9
